,Geography,Period,HPI,purch_orig,refi_orig,hsng_affrdblty
18665,Georgia,2001Q3,254.5805367,32.07912,25.9678,160.97668
18666,Georgia,2001Q4,257.3625489,29.70881,50.17687,164.23466
18667,Georgia,2002Q1,259.4908894,31.797575,30.80698776,158.51984
18668,Georgia,2002Q2,262.1070683,32.15197,22.01976,156.62981
18669,Georgia,2002Q3,266.3621311,30.32422256,43.88528,162.47896
18670,Georgia,2002Q4,268.9405171,32.94073486,67.31898499,163.91995
18671,Georgia,2003Q1,270.9554653,33.91190338,58.34318542,167.26804
18672,Georgia,2003Q2,273.5030278,34.58200455,78.05789,171.05843
18673,Georgia,2003Q3,275.030662,40.24842,79.99812,166.19591
18674,Georgia,2003Q4,277.9111947,39.15118408,27.25757408,164.22539
18675,Georgia,2004Q1,281.6311027,35.89470291,37.02297592,166.84204
18676,Georgia,2004Q2,284.2681037,37.10182,38.41112518,164.91972
18677,Georgia,2004Q3,288.1513126,34.92942,23.7800045,162.75589
18678,Georgia,2004Q4,292.0065721,37.10355377,28.14257,162.63194
18679,Georgia,2005Q1,295.0383162,38.70834,27.04463577,159.26607
18680,Georgia,2005Q2,300.1902765,41.34118652,28.62302589,157.70686
18681,Georgia,2005Q3,306.2819869,42.6612,38.37259,156.80199
18682,Georgia,2005Q4,308.8286962,42.11193,30.88725,148.9438
18683,Georgia,2006Q1,310.8987764,44.29626,25.29946,145.69048
18684,Georgia,2006Q2,313.8236764,47.0076,25.81954,143.61401
18685,Georgia,2006Q3,318.4358718,44.54076,29.51211,143.63835
18686,Georgia,2006Q4,322.6482757,43.34031,30.98013,150.01241
18687,Georgia,2007Q1,323.3953522,42.55456,29.2789,149.10442
18688,Georgia,2007Q2,325.3078349,40.65907,30.84392,151.77106
18689,Georgia,2007Q3,326.8697323,35.75304,28.75636,151.27795
18690,Georgia,2007Q4,327.1982233,29.47615,24.63439,161.42496
18691,Georgia,2008Q1,324.3614606,24.30336,35.98915,172.60794
18692,Georgia,2008Q2,320.1941534,18.48551,25.38074,177.70396
18693,Georgia,2008Q3,316.7622164,19.54001,15.79064,180.96585
18694,Georgia,2008Q4,313.388456,24.12971,18.3409,198.04291
18695,Georgia,2009Q1,315.3518125,12.43447,35.06041,221.54979
18696,Georgia,2009Q2,306.6906391,19.05379,44.94722,224.32524
18697,Georgia,2009Q3,300.2219534,19.73828,31.34946,211.57494
18698,Georgia,2009Q4,293.5538046,15.95871,32.05046,215.09785
18699,Georgia,2010Q1,286.6925668,16.88776,23.98552,222.77663
18700,Georgia,2010Q2,281.4147569,13.41535,23.11402,221.71199
18701,Georgia,2010Q3,283.5543265,10.03643,27.86038,243.5063
18702,Georgia,2010Q4,277.3204803,12.01821,27.18188,245.69093
18703,Georgia,2011Q1,269.7973599,11.48265,14.26427,241.70895
18704,Georgia,2011Q2,257.75906,11.76392,16.52584,258.66565
18705,Georgia,2011Q3,258.646274,12.86543,25.00312,269.47842
18706,Georgia,2011Q4,257.4650643,12.39475,33.84968,291.14377
18707,Georgia,2012Q1,253.3507047,16.7622,30.62904,300.54922
18708,Georgia,2012Q2,248.2974902,13.51013,29.99708,302.55252
18709,Georgia,2012Q3,250.5904398,12.4511,35.56735,303.397
18710,Georgia,2012Q4,253.4121499,13.34077,39.94856,295.22504
18711,Georgia,2013Q1,255.8755518,15.23544,34.97652,272.05664
18712,Georgia,2013Q2,260.4805268,18.10338,35.50171,250.58789
18713,Georgia,2013Q3,263.1108927,18.95074,25.57037,220.93564
18714,Georgia,2013Q4,267.3676545,19.45169,16.61063,216.21002
18715,Georgia,2014Q1,273.4183623,19.82171,13.42364,212.05481
18716,Georgia,2014Q2,277.7102456,19.64661,11.15319,210.46027
18717,Georgia,2014Q3,282.5297126,20.67389,11.25821,209.93858
18718,Georgia,2014Q4,285.8267008,21.90617,13.64032,208.82732
18719,Georgia,2015Q1,291.3418269,22.963,19.66066,210.84933
18720,Georgia,2015Q2,296.1434039,25.88159,20.26519,210.63847
18721,Georgia,2015Q3,299.8855833,27.64404,14.65031,207.82126
18722,Georgia,2015Q4,304.7821128,27.56269,19.93417,208.83815
18723,Georgia,2016Q1,309.6670074,29.2836,15.83359,209.2524
18724,Georgia,2016Q2,315.4751174,32.26899,20.99326,213.99864
18725,Georgia,2016Q3,320.574805,30.96344,30.31382,216.09395
18726,Georgia,2016Q4,325.4931928,34.43455,27.41335,211.89214
18727,Georgia,2017Q1,329.9570777,33.82814,14.39612,197.79543
18728,Georgia,2017Q2,338.2078178,34.35753,12.53888,203.95285
18729,Georgia,2017Q3,342.4130137,32.9668,14.354,200.68925
18730,Georgia,2017Q4,346.4806045,32.90388,14.13462,198.43962
18731,Georgia,2018Q1,350.9158764,33.53824,12.97236,190.27362
18732,Georgia,2018Q2,353.4077819,34.35705,12.07787,186.94255
18733,Georgia,2018Q3,,35.06055,10.91488,184.15009
18734,Georgia,2018Q4,,35.44812,10.36291,179.65352
18735,Georgia,2019Q1,,35.46674,8.977988,177.29309
18736,Georgia,2019Q2,,35.21857,8.059738,175.72505
18737,Georgia,2019Q3,,34.60158,8.006085,175.34599
18738,Georgia,2019Q4,,33.82476,8.164939,175.8418
18739,Georgia,2020Q1,,31.4692,8.087752,177.68668
18740,Georgia,2020Q2,,30.83561,8.635179,177.98943
18741,Georgia,2020Q3,,31.04564,9.215955,177.91273
21403,Hawaii,1990Q1,217.547884,3.41195,0.5521802,58.259541
21404,Hawaii,1990Q2,230.7813195,3.111849308,0.5708624,56.340618
21405,Hawaii,1990Q3,241.5223838,2.674906,0.547203064,54.642654
21406,Hawaii,1990Q4,250.1989246,2.938046455,0.4945041,55.851875
21407,Hawaii,1991Q1,256.7337187,2.890137672,0.8799368,62.534554
21408,Hawaii,1991Q2,259.5964679,2.81907177,1.216544,63.207748
21409,Hawaii,1991Q3,259.749261,3.322545,1.194178462,5
21410,Hawaii,1991Q4,262.3860814,3.078164,2.204123,69.620789
21411,Hawaii,1992Q1,262.4382517,2.97152257,3.143491507,77.229439
21412,Hawaii,1992Q2,262.4160698,3.613864,2.237378,77.612686
21413,Hawaii,1992Q3,264.0433359,2.847860336,3.491554,80.295113
21414,Hawaii,1992Q4,264.0194457,3.618564606,2.64245,80.755302
21415,Hawaii,1993Q1,263.9588206,3.317393,1.848057,80.077927
21416,Hawaii,1993Q2,266.1809897,2.847520351,4.169176,80.84462
21417,Hawaii,1993Q3,263.6306954,3.123335,4.559846401,83.105812
21418,Hawaii,1993Q4,265.0621697,2.683488369,2.930959463,84.77597
21419,Hawaii,1994Q1,266.7063733,4.672505,6.676759,81.022697
21420,Hawaii,1994Q2,263.9504937,4.082187,3.256719589,76.628746
21421,Hawaii,1994Q3,265.2720221,2.773697,1.183920383,75.231712
21422,Hawaii,1994Q4,258.9541619,2.892592192,0.596255362,74.944145
21423,Hawaii,1995Q1,257.0579988,2.985603571,0.237231985,69.172424
21424,Hawaii,1995Q2,260.2268382,2.073085546,1.713520885,71.577652
21425,Hawaii,1995Q3,261.4929938,2.405998468,4.621193409,73.533348
21426,Hawaii,1995Q4,261.9808781,2.415744781,4.017267704,74.245934
21427,Hawaii,1996Q1,256.244912,2.069649458,1.54276371,80.006866
21428,Hawaii,1996Q2,251.3366635,2.291469812,3.938698292,77.627258
21429,Hawaii,1996Q3,243.9518478,2.305416,2.002568483,78.410858
21430,Hawaii,1996Q4,238.7165358,2.235793591,1.759854317,79.710258
21431,Hawaii,1997Q1,235.4745111,1.749253869,0.653817356,79.307625
21432,Hawaii,1997Q2,230.4002794,2.269856453,1.769262314,81.329071
21433,Hawaii,1997Q3,231.1949531,2.136280775,1.806976557,81.618011
21434,Hawaii,1997Q4,228.8754419,2.403080702,1.815819383,85.41478
21435,Hawaii,1998Q1,229.9000859,3.250161648,3.754655,88.541107
21436,Hawaii,1998Q2,230.2702341,2.648029327,3.440444708,86.842506
21437,Hawaii,1998Q3,232.1054452,2.731658,4.464474678,91.161476
21438,Hawaii,1998Q4,230.6856431,2.844619751,4.931110382,93.385612
21439,Hawaii,1999Q1,229.4105754,2.887030363,3.461987257,91.479637
21440,Hawaii,1999Q2,227.6093069,3.321640253,3.51288,93.543968
21441,Hawaii,1999Q3,223.6930328,3.560627699,2.227315664,88.902229
21442,Hawaii,1999Q4,223.6484419,3.757858,1.189393282,89.855568
21443,Hawaii,2000Q1,228.9704379,3.678709507,1.143261313,85.235542
21444,Hawaii,2000Q2,229.9730427,3.908396721,0.7887994,81.892929
21445,Hawaii,2000Q3,232.278325,3.971582651,0.8762627,83.366982
21446,Hawaii,2000Q4,238.2224854,4.020459652,1.181992,84.581367
21447,Hawaii,2001Q1,245.5689171,4.21336174,4.143436,88.814331
21448,Hawaii,2001Q2,250.2808749,4.118197,5.09758234,83.775574
21449,Hawaii,2001Q3,253.765426,4.345518,4.051006317,85.163116
21450,Hawaii,2001Q4,257.5636278,4.044686,7.625427,85.766121
21451,Hawaii,2002Q1,261.8702988,4.221370697,4.46002,82.676239
21452,Hawaii,2002Q2,268.5271537,4.786222458,3.487326,80.425308
21453,Hawaii,2002Q3,275.3927261,4.954625607,7.946666,80.695015
21454,Hawaii,2002Q4,278.8764896,5.893739,13.87680626,80.496338
21455,Hawaii,2003Q1,288.0112736,7.168817,14.28197765,83.753975
21456,Hawaii,2003Q2,295.3345389,7.487479,19.24607658,83.809517
21457,Hawaii,2003Q3,301.6709329,8.190304,18.36624527,80.049141
21458,Hawaii,2003Q4,318.8223858,7.906644,6.321179,75.964363
21459,Hawaii,2004Q1,336.3359829,7.64018,9.447892,74.230835
21460,Hawaii,2004Q2,355.6564671,8.13474,10.59347439,70.861832
21461,Hawaii,2004Q3,386.2606016,7.920055,7.03598,66.85746
21462,Hawaii,2004Q4,400.6342965,8.385687,8.23468,64.533852
21463,Hawaii,2005Q1,419.1154908,8.358531,7.421292,59.157135
21464,Hawaii,2005Q2,445.5774366,9.863739,8.623343,56.001076
21465,Hawaii,2005Q3,475.6037814,10.91784,12.77907,53.159744
21466,Hawaii,2005Q4,500.201318,11.24466,11.49027,49.888958
21467,Hawaii,2006Q1,515.8495166,11.15949,9.569596,49.516483
21468,Hawaii,2006Q2,522.9413615,9.883893,8.80088,48.848614
21469,Hawaii,2006Q3,535.0136963,8.351213,9.10302,48.858364
21470,Hawaii,2006Q4,531.7008207,8.08799,9.029458,50.650742
21471,Hawaii,2007Q1,534.1836986,8.344151,8.480348,51.771805
21472,Hawaii,2007Q2,538.6659345,8.566152,9.038306,50.075836
21473,Hawaii,2007Q3,538.5997229,8.021453,8.289307,50.107052
21474,Hawaii,2007Q4,535.1754045,6.785938,6.642021,54.02776
21475,Hawaii,2008Q1,524.0814961,5.346643,8.241302,57.606831
21476,Hawaii,2008Q2,517.9858834,4.069065,4.954329,58.150631
21477,Hawaii,2008Q3,506.0350178,4.56808,3.338729,58.547184
21478,Hawaii,2008Q4,494.768623,5.443091,4.421758,59.466896
21479,Hawaii,2009Q1,486.419979,3.096101,10.31124,64.381165
21480,Hawaii,2009Q2,469.915856,4.469093,13.45732,67.764374
21481,Hawaii,2009Q3,459.6394043,4.118472,8.375089,62.455124
21482,Hawaii,2009Q4,451.108448,3.290217,7.932625,63.612438
21483,Hawaii,2010Q1,450.61247,4.082541,6.491785,61.392662
21484,Hawaii,2010Q2,447.7609833,3.49912,6.290682,63.630905
21485,Hawaii,2010Q3,449.1050143,2.718323,7.598455,65.488686
21486,Hawaii,2010Q4,449.1774568,3.730352,8.418331,68.258812
21487,Hawaii,2011Q1,440.7755172,3.039767,3.666243,67.944641
21488,Hawaii,2011Q2,442.458748,2.932523,3.906283,66.516655
21489,Hawaii,2011Q3,442.5671682,3.70764,7.112533,69.291626
21490,Hawaii,2011Q4,442.6982401,3.689722,10.71398,73.169258
21491,Hawaii,2012Q1,445.0702066,4.750468,9.924045,73.386848
21492,Hawaii,2012Q2,443.3121366,3.833377,10.21008,75.680328
21493,Hawaii,2012Q3,448.2906148,2.816869,9.703686,79.377106
21494,Hawaii,2012Q4,452.8514266,3.114383,11.21196,80.997002
21495,Hawaii,2013Q1,457.566471,3.650826,10.22994,83.083389
21496,Hawaii,2013Q2,466.5894578,3.567743,8.482077,80.354019
21497,Hawaii,2013Q3,476.7513117,4.827976,7.767965,72.090958
21498,Hawaii,2013Q4,488.2883961,5.254064,5.329551,70.964363
21499,Hawaii,2014Q1,493.9232911,5.011668,3.955856,69.081261
21500,Hawaii,2014Q2,501.4150572,6.213525,3.948676,69.231323
21501,Hawaii,2014Q3,511.4978065,4.111092,2.586891,69.977943
21502,Hawaii,2014Q4,519.3000555,3.850449,3.017355,69.450203
21503,Hawaii,2015Q1,528.8386706,4.63166,5.275629,71.881126
21504,Hawaii,2015Q2,535.5249916,4.814453,5.230009,74.337952
21505,Hawaii,2015Q3,544.3868975,5.703667,4.367484,72.459732
21506,Hawaii,2015Q4,550.6623242,6.441172,6.9954,73.332474
21507,Hawaii,2016Q1,565.737515,5.924458,4.980617,73.982185
21508,Hawaii,2016Q2,569.3209628,6.952229,7.199831,75.612877
21509,Hawaii,2016Q3,580.1319975,6.447492,10.29351,75.380386
21510,Hawaii,2016Q4,587.2390493,5.537542,7.271999,74.849182
21511,Hawaii,2017Q1,587.3990553,5.414932,3.777582,70.903656
21512,Hawaii,2017Q2,602.5016655,5.493871,3.282246,71.386398
21513,Hawaii,2017Q3,607.22459,5.266221,3.536785,72.556465
21514,Hawaii,2017Q4,619.0234238,5.21892,3.432705,70.335777
21515,Hawaii,2018Q1,629.7830149,5.317351,3.14397,66.707024
21516,Hawaii,2018Q2,639.2620783,5.480538,2.928301,65.012131
21517,Hawaii,2018Q3,,5.593946,2.649854,63.720135
21518,Hawaii,2018Q4,,5.654493,2.522434,62.041691
21519,Hawaii,2019Q1,,5.674953,2.191117,61.204124
21520,Hawaii,2019Q2,,5.63681,1.973824,60.71648
21521,Hawaii,2019Q3,,5.53116,1.969846,60.663937
21522,Hawaii,2019Q4,,5.414302,2.023246,60.894196
21523,Hawaii,2020Q1,,5.023246,2.01616,61.581024
21524,Hawaii,2020Q2,,4.912876,2.162435,61.823059
21525,Hawaii,2020Q3,,4.943034,2.313243,61.961845
22581,Idaho,1990Q1,119.4160958,2.775483,0.449176162,137.48474
22582,Idaho,1990Q2,123.1814404,2.34450078,0.4300939,136.18996
22583,Idaho,1990Q3,125.216397,2.145463,0.438895434,137.41014
22584,Idaho,1990Q4,124.4583641,2.143571,0.3607855,138.31082
22585,Idaho,1991Q1,128.6490936,1.981365442,0.6032503,131.41504
22586,Idaho,1991Q2,128.4101682,2.026121,0.8743536,137.73697
22587,Idaho,1991Q3,131.0172675,2.096864462,0.7536483,5
22588,Idaho,1991Q4,134.0418855,1.943771124,1.391839743,142.07727
22589,Idaho,1992Q1,136.6046283,2.001390457,2.117215633,145.85146
22590,Idaho,1992Q2,137.333606,2.446918,1.51491046,142.59271
22591,Idaho,1992Q3,139.7756657,1.851530433,2.270026684,149.36374
22592,Idaho,1992Q4,143.7260128,2.319911,1.694110632,148.46974
22593,Idaho,1993Q1,146.2902605,2.148412228,1.196839929,152.48172
22594,Idaho,1993Q2,150.14047,1.759947181,2.576814,154.76802
22595,Idaho,1993Q3,153.5559441,2.157196522,3.149352789,153.26868
22596,Idaho,1993Q4,156.7512138,2.232901,2.43881917,156.08553
22597,Idaho,1994Q1,158.8423571,1.619263291,0.7384091,152.72632
22598,Idaho,1994Q2,164.1079561,1.75754261,0.4492583,145.03737
22599,Idaho,1994Q3,165.2873353,1.629454494,0.221342355,139.75984
22600,Idaho,1994Q4,166.7495771,1.763703465,0.11804162,139.18871
22601,Idaho,1995Q1,166.9449315,1.685609,0.045250326,137.62065
22602,Idaho,1995Q2,172.0354264,1.525210261,0.4544797,140.71805
22603,Idaho,1995Q3,175.3187689,1.760383606,1.473529,142.26634
22604,Idaho,1995Q4,176.7144065,1.970932603,1.572985411,146.02142
22605,Idaho,1996Q1,178.7102914,1.913588524,0.7011662,144.73276
22606,Idaho,1996Q2,177.7766715,2.196286,1.868129611,137.70995
22607,Idaho,1996Q3,178.3869474,2.223161,0.9721909,138.53474
22608,Idaho,1996Q4,179.744712,2.361625195,0.9956558,141.01772
22609,Idaho,1997Q1,180.6496827,2.425513268,0.5351634,143.39824
22610,Idaho,1997Q2,181.8094022,2.232587,1.176181316,140.34924
22611,Idaho,1997Q3,184.8482472,2.416557,1.563229,143.97997
22612,Idaho,1997Q4,187.1046441,2.642927647,1.584879398,145.15524
22613,Idaho,1998Q1,188.1939734,3.130836,2.889810801,148.91655
22614,Idaho,1998Q2,189.6718206,3.388599396,3.601908684,147.87848
22615,Idaho,1998Q3,190.9212631,3.344371,4.474425,151.11006
22616,Idaho,1998Q4,192.1916936,3.410467,4.693377495,150.58954
22617,Idaho,1999Q1,193.127285,3.30670023,3.053248405,147.09499
22618,Idaho,1999Q2,194.6029201,3.654746771,2.787945509,143.10287
22619,Idaho,1999Q3,193.4739741,3.861343622,1.706477165,136.54268
22620,Idaho,1999Q4,193.4384744,3.764067,0.9074879,137.25665
22621,Idaho,2000Q1,195.3204365,3.761909246,1.012534857,133.66226
22622,Idaho,2000Q2,196.0210989,3.663494,0.8159981,134.05342
22623,Idaho,2000Q3,197.3773264,3.579299,0.8832681,128.88872
22624,Idaho,2000Q4,199.3104192,3.554881,1.026105881,139.59879
22625,Idaho,2001Q1,204.2955934,3.96084,3.591454,139.09943
22626,Idaho,2001Q2,207.1450068,4.110928,4.528903,142.68985
22627,Idaho,2001Q3,207.9629819,4.084533,3.417798,149.83017
22628,Idaho,2001Q4,210.0094448,3.779272,6.737185,146.24014
22629,Idaho,2002Q1,210.7068548,3.881033,4.106963634,150.01323
22630,Idaho,2002Q2,212.2290825,3.796607,2.894214,148.88942
22631,Idaho,2002Q3,215.0410015,3.699233532,5.912423,153.29716
22632,Idaho,2002Q4,216.7231142,4.22844,9.190034,156.65018
22633,Idaho,2003Q1,219.2964104,4.521784306,8.005971,162.74565
22634,Idaho,2003Q2,221.5176847,4.920665,11.10085,165.32254
22635,Idaho,2003Q3,222.7561478,5.685933,11.09336281,158.18701
22636,Idaho,2003Q4,225.5666129,5.537113667,3.72953558,157.05548
22637,Idaho,2004Q1,228.793984,4.941361427,4.875597477,161.74529
22638,Idaho,2004Q2,235.0318839,5.290385,5.085007,154.26752
22639,Idaho,2004Q3,242.2780585,5.298766613,3.200264454,150.28568
22640,Idaho,2004Q4,248.1074761,6.029306,4.025626,147.67589
22641,Idaho,2005Q1,253.315319,6.881007,4.162957668,143.0041
22642,Idaho,2005Q2,266.9019419,7.594356,4.437483,135.64679
22643,Idaho,2005Q3,283.3884812,8.173961,6.423874,139.45987
22644,Idaho,2005Q4,294.8133708,7.892257,5.672385,123.90076
22645,Idaho,2006Q1,303.7096825,7.8912,5.086653,114.32051
22646,Idaho,2006Q2,317.7427022,7.950515,5.710309,107.93501
22647,Idaho,2006Q3,327.6368528,7.298337,6.793481,106.36765
22648,Idaho,2006Q4,333.9582705,6.90406,6.786318,109.10213
22649,Idaho,2007Q1,335.9833984,7.161843,6.646466,112.85133
22650,Idaho,2007Q2,339.3361259,6.9198,6.948112,112.91632
22651,Idaho,2007Q3,342.181172,6.008923,6.235651,110.64617
22652,Idaho,2007Q4,340.2847419,5.167493,5.428869,117.35194
22653,Idaho,2008Q1,337.6341445,4.116537,7.491955,124.39304
22654,Idaho,2008Q2,332.7780481,3.243888,5.221401,127.23154
22655,Idaho,2008Q3,326.932883,3.449127,3.18241,124.9824
22656,Idaho,2008Q4,324.5020018,4.142245,3.490614,132.65085
22657,Idaho,2009Q1,320.7257728,2.265908,6.67236,147.40962
22658,Idaho,2009Q2,312.568928,3.621001,8.445471,148.64946
22659,Idaho,2009Q3,303.5294585,4.255466,6.499634,148.43665
22660,Idaho,2009Q4,295.3363686,3.500251,6.772279,157.15063
22661,Idaho,2010Q1,286.0682444,3.543628,4.887181,160.15056
22662,Idaho,2010Q2,282.2161994,2.736155,4.61331,162.91161
22663,Idaho,2010Q3,279.6547481,1.816905,4.788721,176.64317
22664,Idaho,2010Q4,270.7440912,2.305074,4.493334,168.15794
22665,Idaho,2011Q1,257.7043858,2.147295,2.067169,172.24593
22666,Idaho,2011Q2,250.3563074,2.29535,2.182805,188.86922
22667,Idaho,2011Q3,252.7215458,2.694705,3.741758,188.7601
22668,Idaho,2011Q4,256.3235052,2.333927,5.303874,195.05272
22669,Idaho,2012Q1,255.8390058,2.956014,4.957692,191.60979
22670,Idaho,2012Q2,254.7903842,2.40686,5.253934,191.80609
22671,Idaho,2012Q3,257.8784846,2.404016,6.755473,192.53255
22672,Idaho,2012Q4,261.5123682,2.860487,8.007417,195.45311
22673,Idaho,2013Q1,265.6754269,3.195549,6.466971,193.65613
22674,Idaho,2013Q2,269.9605832,3.652659,6.080194,182.98404
22675,Idaho,2013Q3,275.9400232,3.778607,4.247413,168.67131
22676,Idaho,2013Q4,276.6328192,3.748398,2.691096,165.58588
22677,Idaho,2014Q1,282.4291243,3.927351,2.297989,168.32936
22678,Idaho,2014Q2,288.2984269,3.934846,1.924383,168.23004
22679,Idaho,2014Q3,289.6802546,3.887861,1.829118,168.85931
22680,Idaho,2014Q4,291.5400202,4.204197,2.281476,170.186
22681,Idaho,2015Q1,298.9327722,4.419637,3.328524,172.75961
22682,Idaho,2015Q2,304.2527305,5.017639,3.437951,174.70998
22683,Idaho,2015Q3,309.1560226,5.679143,2.645996,169.52841
22684,Idaho,2015Q4,314.0991421,5.527987,3.589535,172.5119
22685,Idaho,2016Q1,319.967686,5.75966,2.833288,169.96283
22686,Idaho,2016Q2,326.1194781,6.438988,3.87744,170.30824
22687,Idaho,2016Q3,334.9198401,6.217979,5.731429,172.04372
22688,Idaho,2016Q4,337.0572464,6.961713,5.312832,170.45921
22689,Idaho,2017Q1,344.6882243,6.6842,2.782288,157.27983
22690,Idaho,2017Q2,361.0766295,6.730081,2.382906,157.26579
22691,Idaho,2017Q3,366.7042745,6.474493,2.445255,153.58748
22692,Idaho,2017Q4,370.5772242,6.486852,2.336005,152.04286
22693,Idaho,2018Q1,374.721205,6.612756,2.113209,146.17162
22694,Idaho,2018Q2,376.4164793,6.795092,1.953287,144.21689
22695,Idaho,2018Q3,,6.947385,1.755009,142.72476
22696,Idaho,2018Q4,,7.02015,1.663533,140.09892
22697,Idaho,2019Q1,,7.042425,1.4387,138.94753
22698,Idaho,2019Q2,,7.024711,1.291156,138.43327
22699,Idaho,2019Q3,,6.940395,1.285249,138.88222
22700,Idaho,2019Q4,,6.815051,1.3203,139.93323
22701,Idaho,2020Q1,,6.426995,1.316922,141.90674
22702,Idaho,2020Q2,,6.331774,1.41217,142.73746
22703,Idaho,2020Q3,,6.372995,1.510479,143.24043
22827,Illinois,1990Q1,166.0501722,17.46796227,2.826965,123.5513
22828,Illinois,1990Q2,167.7898081,15.93974686,2.924114227,121.53125
22829,Illinois,1990Q3,169.705696,14.95483589,3.059297,120.88531
22830,Illinois,1990Q4,170.5304288,15.33529186,2.581091,127.46903
22831,Illinois,1991Q1,172.4651454,13.42355728,4.086961269,124.39243
22832,Illinois,1991Q2,174.104844,14.34125137,6.188833,123.46508
22833,Illinois,1991Q3,175.2570305,16.74393845,6.018052578,5
22834,Illinois,1991Q4,178.0659392,16.5515213,11.85173702,130.88792
22835,Illinois,1992Q1,179.1249552,18.75571823,19.8411541,130.9765
22836,Illinois,1992Q2,180.4976572,23.55444145,14.58278,131.53279
22837,Illinois,1992Q3,182.1348942,18.1961174,22.30893517,139.75888
22838,Illinois,1992Q4,184.2365305,22.08974838,16.1309967,137.88286
22839,Illinois,1993Q1,185.1644348,19.76254272,11.00934,142.80237
22840,Illinois,1993Q2,186.6400295,16.30127716,23.8673954,146.04926
22841,Illinois,1993Q3,188.5156192,18.979702,27.70901,150.11841
22842,Illinois,1993Q4,190.6754924,20.22106743,22.08585358,152.67317
22843,Illinois,1994Q1,193.1438314,32.27960205,19.37649345,152.95435
22844,Illinois,1994Q2,195.6211576,31.753,10.60111427,143.71999
22845,Illinois,1994Q3,197.2607175,26.64798355,4.780359,137.2908
22846,Illinois,1994Q4,198.1450818,27.60454,2.421938419,138.79594
22847,Illinois,1995Q1,199.7534674,27.39073753,0.9551359,136.64156
22848,Illinois,1995Q2,202.8704414,23.01255798,8.832813,140.69431
22849,Illinois,1995Q3,205.1295779,26.47714233,25.15581322,143.59084
22850,Illinois,1995Q4,206.9089229,27.31597328,22.6950016,144.35434
22851,Illinois,1996Q1,209.1881422,25.12384415,9.280123,149.47469
22852,Illinois,1996Q2,210.1195327,28.12686348,23.66503716,144.78931
22853,Illinois,1996Q3,210.9147935,28.0446167,12.28851128,142.67416
22854,Illinois,1996Q4,212.8473048,29.52837,12.9105978,147.59045
22855,Illinois,1997Q1,214.3164203,28.89132309,6.831653,147.52451
22856,Illinois,1997Q2,216.1278889,25.43152,14.77048683,144.91402
22857,Illinois,1997Q3,218.0880537,26.16505241,19.4999752,150.08276
22858,Illinois,1997Q4,220.0548453,27.96445465,19.53204536,151.52042
22859,Illinois,1998Q1,221.9973017,32.57679,35.34269333,152.74474
22860,Illinois,1998Q2,223.1888341,35.55576324,44.62797,153.46066
22861,Illinois,1998Q3,224.9923795,35.24062,55.33808,157.13542
22862,Illinois,1998Q4,226.6644128,36.23908,57.92956,159.13774
22863,Illinois,1999Q1,228.7975692,36.3712,38.09174728,158.41635
22864,Illinois,1999Q2,231.825303,39.71052,34.01123,157.98413
22865,Illinois,1999Q3,234.7396992,42.23425293,20.72240448,154.38263
22866,Illinois,1999Q4,237.1400477,41.39425659,10.77810383,148.48746
22867,Illinois,2000Q1,242.3562039,41.53538,11.49698925,146.86188
22868,Illinois,2000Q2,246.1355119,42.34132,9.068442,141.6608
22869,Illinois,2000Q3,249.6388652,42.97634,12.24327183,142.69937
22870,Illinois,2000Q4,253.1515472,42.21899,15.28995228,144.8407
22871,Illinois,2001Q1,256.7005895,45.20689,53.77574,145.87155
22872,Illinois,2001Q2,260.8235477,45.25594,67.36707,145.96954
22873,Illinois,2001Q3,264.9670828,44.59517,51.09565,141.8112
22874,Illinois,2001Q4,268.1324412,42.55290604,103.4193802,147.06776
22875,Illinois,2002Q1,273.1069141,46.27732468,66.10496,143.24268
22876,Illinois,2002Q2,277.7289651,46.17108,47.143,138.3748
22877,Illinois,2002Q3,280.4228533,44.68522,95.05768,141.13644
22878,Illinois,2002Q4,284.2618042,49.24547,142.5670776,142.00832
22879,Illinois,2003Q1,287.7070619,49.64722443,118.1383896,150.18564
22880,Illinois,2003Q2,290.4953489,53.76791,164.9388275,146.24149
22881,Illinois,2003Q3,293.5205754,61.65331,165.6515656,146.10036
22882,Illinois,2003Q4,303.3018837,61.62857,58.2736,140.58727
22883,Illinois,2004Q1,307.2244855,55.85264,78.3358,140.77776
22884,Illinois,2004Q2,314.2172967,56.65123,80.39657,135.44673
22885,Illinois,2004Q3,323.2829902,53.3853,49.48842621,132.89169
22886,Illinois,2004Q4,328.3642629,52.94753647,53.98042,133.134
22887,Illinois,2005Q1,334.4007605,56.75654,52.93043,130.05098
22888,Illinois,2005Q2,343.2515631,62.3229,56.83507,126.55808
22889,Illinois,2005Q3,352.245899,63.33517,76.50893,124.61865
22890,Illinois,2005Q4,356.2215313,60.68194,63.17267,118.6685
22891,Illinois,2006Q1,360.1471916,60.22498,52.03338,114.28983
22892,Illinois,2006Q2,364.1859616,58.83385,52.14051,114.57922
22893,Illinois,2006Q3,369.2889663,54.08356,59.84849,115.7444
22894,Illinois,2006Q4,370.7289841,49.83521,60.00734,119.14794
22895,Illinois,2007Q1,371.5240803,50.94535,59.64532,117.59278
22896,Illinois,2007Q2,371.8805797,47.11391,61.34922,121.31168
22897,Illinois,2007Q3,371.8759531,41.74386,57.56154,121.49149
