Geography,Period,GDP,labor_part,PCI,HPI,purch_orig,refi_orig,hsng_affrdblty,migration_qtr,total_pop,quarter
Alabama,1990.1,71.23917,62.51761,15546.0263671875,146.3017363,4.506281376,0.7292836,130.4549,-0.460310161,4042.382324,1990-01-01
Alabama,1990.2,72.0994,62.23315,15765.8662109375,147.2467265,4.256130695,0.7807785,125.8845,1.849526882,4050.055,1990-04-01
Alabama,1990.3,73.00375,61.92122,15880.6,147.6736397,3.982420683,0.8146802,129.15294,4.474591,4060.205322,1990-07-01
Alabama,1990.4,73.58688000000001,61.82049,15987.9228515625,148.1161838,4.411661,0.742529,133.20837,6.54644,4072.283447,1990-10-01
Alabama,1991.1,74.61970520019531,61.75148391723633,16230.7822265625,149.5453089,4.303191,1.310157657,132.53874,7.832684517,4085.522461,1991-01-01
Alabama,1991.2,76.35915,61.68538,16367.607421875,151.5458088,4.346731663,1.87579143,134.37431,8.331155,4099.156,1991-04-01
Alabama,1991.3,77.75281524658203,61.5982437133789,16508.19140625,152.0721509,5.192534,1.866284,5,8.244538,4112.6,1991-07-01
Alabama,1991.4,78.77304000000001,61.71528625488281,16808.57,154.8979544,4.768138409,3.4142313,142.6617,8.306743,4126.003418,1991-10-01
Alabama,1992.1,80.29603,62.04532,17155.13671875,156.4455772,5.189723492,5.490064621,147.65701,8.648024,4139.698,1992-01-01
Alabama,1992.2,81.94735,62.417669999999994,17468.77734375,156.351776,6.71538353,4.157558,148.82468,9.266049,4154.014,1992-04-01
Alabama,1992.3,83.1431,62.50331,17665.732421875,159.0693664,5.186285,6.358527,154.8558,10.06107235,4169.129,1992-07-01
Alabama,1992.4,84.30028,62.43185424804688,17721.263671875,160.630099,6.610922,4.827613354,154.12976,10.41128731,4184.598,1992-10-01
Alabama,1993.1,84.69785,62.665369999999996,17968.037109375,162.0658364,6.118501,3.408501625,158.54037,10.27714,4199.822266,1993-01-01
Alabama,1993.2,85.48571,62.944114685058594,17988.0234375,163.4491331,5.34958,7.832549,157.04697,9.666308,4214.202,1993-04-01
Alabama,1993.3,86.24764,62.832080000000005,17989.84,166.0765636,6.492001534,9.477859,159.98842,8.593285,4227.278,1993-07-01
Alabama,1993.4,87.74878000000001,62.58843,18277.7421875,167.8728089,6.542279,7.145607471,162.79732,7.617913,4239.148438,1993-10-01
Alabama,1994.1,88.93894,62.51499557495117,18453.935546875,169.1788205,6.871789455,3.43931,156.22612,6.727775,4250.052734,1994-01-01
Alabama,1994.2,90.50333,62.47036,18801.353515625,170.9663337,6.480792522,1.784378767,147.40434,5.911226,4260.229,1994-04-01
Alabama,1994.3,91.63774000000001,62.84628000000001,19055.9765625,171.2977298,5.055736,0.7387384,145.40967,5.30833149,4269.89,1994-07-01
Alabama,1994.4,93.51915,63.351569999999995,19355.9453125,171.9240623,5.228268,0.3652505,145.43591,4.81795,4279.148438,1994-10-01
Alabama,1995.1,94.70013,63.56869506835938,19639.15234375,173.1157417,5.021827,0.1357518,141.32733,4.57158,4288.089355,1995-01-01
Alabama,1995.2,95.76564,63.671380000000006,19768.091796875,177.0083352,4.440631,1.291604161,143.25314,4.580272,4296.8,1995-04-01
Alabama,1995.3,96.9788,63.640969999999996,19931.9921875,179.8704905,5.492419,3.896955729,142.71187,4.674426,4305.366,1995-07-01
Alabama,1995.4,97.6766,63.365669999999994,20046.876953125,180.9261861,5.954894543,3.676067591,140.77596,4.857201,4313.878418,1995-10-01
Alabama,1996.1,98.38524,63.23803,20179.955078125,183.9349676,5.681005478,1.554482222,144.97913,4.949313641,4322.427,1996-01-01
Alabama,1996.2,100.0277328491211,63.32835,20518.43,184.3517181,6.301109,3.857798338,140.28226,4.942724,4331.102,1996-04-01
Alabama,1996.3,100.68157196044922,63.60142,20663.802734375,184.9267691,6.31525,1.923526406,137.6488,5.012079,4339.979492,1996-07-01
Alabama,1996.4,101.6031494140625,64.03533,20823.62,186.7372993,6.967544,2.021643,141.5491,5.100083,4349.076,1996-10-01
Alabama,1997.1,102.3728,64.2983,21205.6015625,188.3069245,7.020233,1.033123374,142.34886,5.234293,4358.394,1997-01-01
Alabama,1997.2,103.5714874267578,64.49604000000001,21293.34765625,190.2961862,6.410925,2.126645803,138.48033,5.418473,4367.935,1997-04-01
Alabama,1997.3,104.9115753173828,64.61643000000001,21529.48,193.268803,6.758492,2.830521822,139.99667,5.548523,4377.644,1997-07-01
Alabama,1997.4,106.01614379882812,64.3508,21792.78,195.4843623,6.787976,2.738374472,147.13254,5.393351,4387.236,1997-10-01
Alabama,1998.1,107.1826,64.09472,22356.814453125,198.4179663,7.715915,4.915806293,147.8092,4.923151493,4396.369,1998-01-01
Alabama,1998.2,108.39041900634766,64.05714,22527.775390625,200.6541433,8.639486,6.427762,147.66994,4.139961,4404.701,1998-04-01
Alabama,1998.3,110.0780792236328,63.9072,22711.642578125,202.8426138,9.005248,8.561193,152.81548,3.123746,4411.999,1998-07-01
Alabama,1998.4,112.0049,63.75128,22937.892578125,204.9611803,9.362453,9.396428,152.90567,2.308758736,4418.465,1998-10-01
Alabama,1999.1,113.2369,63.718430000000005,23072.71,205.2850905,9.31668,6.334536552,150.12404,1.818915,4424.408691,1999-01-01
Alabama,1999.2,114.33702087402344,63.73521423339844,23075.705078125,206.5987099,9.631248,5.6807550000000004,148.12405,1.655080795,4430.141,1999-04-01
Alabama,1999.3,115.53475952148438,63.679759999999995,23313.1640625,207.247371,9.37047,3.456747293,142.70175,1.723307,4435.894531,1999-07-01
Alabama,1999.4,116.9513168334961,63.609559999999995,23571.92,208.3665872,8.648526,1.921117,143.23727,1.71179,4441.589355,1999-10-01
Alabama,2000.1,117.09770965576172,63.533164978027344,23874.302734375,209.1411719,8.42275,2.36725,137.8342,1.521804452,4447.068359,2000-01-01
Alabama,2000.2,118.90746307373048,63.24823000000001,24243.81,211.2213074,8.417809,2.65841651,134.9558,1.152422071,4452.173,2000-04-01
Alabama,2000.3,119.32838439941406,62.98636,24290.81,212.9294405,8.316237,2.599203348,134.91132,0.6564942,4456.776367,2000-07-01
Alabama,2000.4,120.74644470214844,62.84948000000001,24577.435546875,215.1166515,8.472758,2.628078222,136.50655,0.153018072,4460.872,2000-10-01
Alabama,2001.1,121.25645446777344,62.73302459716797,24789.46,221.5055461,8.815294,8.518384,144.38036,-0.20264104,4464.483398,2001-01-01
Alabama,2001.2,122.85211944580078,62.39464569091797,25040.443359375,222.920622,8.809563,10.25734425,143.82489,-0.402245134,4467.634,2001-04-01
Alabama,2001.3,123.07012939453124,62.177890000000005,25033.47265625,224.4221437,9.089319,7.812351,143.44635,-0.51777613199999994,4470.41,2001-07-01
Alabama,2001.4,124.1093,62.09307,25109.923828125,226.5101921,8.021831512,14.01496,147.01575,-0.300705522,4473.146484,2001-10-01
Alabama,2002.1,125.9711,61.8995,25104.68,226.98093,8.772851,8.792917,144.03893,0.258274674,4476.24,2002-01-01
Alabama,2002.2,127.45288848876952,61.78305,25416.603515625,228.6592395,8.791882,6.101604,143.75612,1.153872728,4480.089,2002-04-01
Alabama,2002.3,128.72752380371094,61.87002,25577.04,231.8889904,8.198101,11.92707729,148.4176,2.326592684,4484.972656,2002-07-01
Alabama,2002.4,129.34048461914062,61.9467,25775.646484375,234.1486696,8.622895,17.43512726,150.2267,3.312539577,4490.704,2002-10-01
Alabama,2003.1,130.64997863769528,61.99691,26129.623046875,236.5522011,9.340261,15.41184,158.05859,3.895219564,4496.978516,2003-01-01
Alabama,2003.2,132.12583923339844,62.03889,26273.435546875,239.2876017,10.43464088,22.23441,160.18587,4.067195,4503.491,2003-04-01
Alabama,2003.3,135.62728881835938,61.94633483886719,26585.7421875,240.5922327,12.00389481,22.35422516,159.35643,4.010688305,4510.013672,2003-07-01
Alabama,2003.4,139.1489,61.96409,26982.4,241.782591,11.81678391,7.773098469,158.13435,4.033183,4516.625,2003-10-01
Alabama,2004.1,142.42416381835938,62.098440000000004,27670.2265625,244.1651968,10.66787624,10.58079147,156.71283,4.228300571,4523.478516,2004-01-01
Alabama,2004.2,145.9428,62.203309999999995,28154.857421875,246.374019,10.98960686,11.26416683,151.93486,4.596861362,4530.729,2004-04-01
Alabama,2004.3,148.7112274169922,62.12023544311523,28546.447265625,250.3136003,10.21967697,6.94121,149.41972,5.433152,4538.844,2004-07-01
Alabama,2004.4,150.8778,61.85568000000001,28996.2,254.0299299,10.37772,7.747917,148.41345,6.351511478,4547.905,2004-10-01
Alabama,2005.1,153.332,61.678869999999996,29211.982421875,256.9639539,10.97682381,7.47833,146.33194,7.495261,4558.148438,2005-01-01
Alabama,2005.2,155.94,61.65887451171875,29603.953125,263.4325675,11.8319149,7.916145,145.20538,8.858465,4569.805,2005-04-01
Alabama,2005.3,157.437,61.6879,29756.38,269.8471314,12.23129,10.69782,142.70338,26.56356,4599.218,2005-07-01
Alabama,2005.4,160.293,61.535790000000006,30257.54,274.7722336,12.43499,9.054333,135.87312,6.883929,4609.001,2005-10-01
Alabama,2006.1,161.934,61.43901999999999,30898.39,279.2771256,12.57812,7.39413,131.427,6.810863,4618.965,2006-01-01
Alabama,2006.2,163.97400000000002,61.488769999999995,31210.52,284.4447653,13.01021,7.63536,130.53171,6.38862,4628.981,2006-04-01
Alabama,2006.3,165.47,61.51194,31376.08,290.3827574,13.25309,9.476739,130.7858,7.798438,4640.872,2006-07-01
Alabama,2006.4,166.495,61.48531,31603.57,295.2789136,13.31082,9.985479,134.03838,6.358578,4651.794,2006-10-01
Alabama,2007.1,166.821,61.353590000000004,32174.41,295.7280866,13.98357,9.880123,138.7583,5.727565,4662.278,2007-01-01
Alabama,2007.2,169.261,61.03853,32453.43,300.5258132,13.8557,10.28655,138.42218,5.911236,4672.84,2007-04-01
Alabama,2007.3,171.456,60.966440000000006,32632.76,303.0352963,12.604,9.742499,134.11797,6.543895,4683.925,2007-07-01
Alabama,2007.4,172.15599999999998,61.01791,32900.4,304.56488,10.81533,8.944772,138.88805,6.992365,4695.355,2007-10-01
Alabama,2008.1,171.94099999999997,60.84024,32995.98,304.4484808,9.58269,14.77745,147.90752,7.215662,4706.871,2008-01-01
Alabama,2008.2,174.06799999999998,60.644890000000004,34338.8,303.9624606,7.675459,11.00236,147.67917,7.210189,4718.206,2008-04-01
Alabama,2008.3,174.268,60.42566,33306,304.5520997,7.802631,6.526085,145.73145,7.013643,4729.172,2008-07-01
Alabama,2008.4,170.30700000000002,60.22529,32930.52,304.8717969,9.627757,7.323451,156.96239,6.575346,4739.528,2008-10-01
Alabama,2009.1,168.708,60.15668,32484.62,304.3784643,4.873472,13.58179,171.78902,5.946659,4749.156,2009-01-01
Alabama,2009.2,167.954,59.93048,32864.13,301.7825294,7.331841,16.78807,173.15619,5.121707,4757.938,2009-04-01
Alabama,2009.3,168.176,59.481730000000006,32637.65,298.0991056,8.261139,12.83114,169.03494,4.679048,4766.266,2009-07-01
Alabama,2009.4,168.42,59.07893000000001,32648.28,295.482612,7.131613,13.94841,173.29454,4.061799,4773.768,2009-10-01
Alabama,2010.1,170.24900000000002,58.91376999999999,33077.18,291.3889879,7.799513,10.77523,171.00536,3.256066,4780.264,2010-01-01
Alabama,2010.2,173.562,59.71304,33516.88,287.1138177,6.015931,10.16719,173.20839,2.259798,4785.579,2010-04-01
Alabama,2010.3,177.097,59.62189,33981.38,290.4126906,4.138281,11.16492,179.46626,1.19509,4789.646,2010-07-01
Alabama,2010.4,177.933,59.58404,34166.23,286.4838381,5.33644,11.15456,187.0585,0.5139941,4792.85,2010-10-01
Alabama,2011.1,176.898,59.524640000000005,34430.82,280.6577983,5.080202,5.533031,186.91475,0.2018459,4795.686,2011-01-01
Alabama,2011.2,179.679,59.229519999999994,34566.93,276.8992242,5.29243,6.170703,192.43559,0.2490697,4798.649,2011-04-01
Alabama,2011.3,181.916,58.936659999999996,34882.45,278.3611381,5.71781,8.792832,198.98828,0.6714087,4802.114,2011-07-01
Alabama,2011.4,184.166,58.34644,34931.16,279.9247389,5.57189,11.998,211.74939,0.9848591,4805.972,2011-10-01
Alabama,2012.1,185.386,57.95168,35212.37,278.4870701,7.14095,10.5092,213.5177,1.283101,4809.993,2012-01-01
Alabama,2012.2,187.043,58.00434,35455.31,277.0399155,5.565975,10.01491,211.77623,1.575631,4813.946,2012-04-01
Alabama,2012.3,185.204,57.99869,35250.39,277.7819703,5.68738,13.54228,215.61981,1.684021,4817.651,2012-07-01
Alabama,2012.4,185.88099999999997,57.83285,36018.59,277.9364464,6.224596,16.24982,217.59604,1.808575,4821.126,2012-10-01
Alabama,2013.1,189.43599999999998,57.63345,35579.21,276.3153733,6.605861,13.5462,221.20782,1.711897,4824.44,2013-01-01
Alabama,2013.2,189.037,57.40609,35723.75,277.1364009,7.671579,13.99845,213.87064,1.372507,4827.66,2013-04-01
Alabama,2013.3,191.125,57.2491,36000.49,275.5661433,7.261484,9.440716,193.60254,1.087776,4830.84,2013-07-01
Alabama,2013.4,191.678,57.17083,35816.29,273.9475324,6.719079,5.892093,194.41205,0.8015221,4833.976,2013-10-01
Alabama,2014.1,189.865,57.18209,36167.04,277.5862983,7.157394,5.308656,191.84448,0.6922328,4837.048,2014-01-01
Alabama,2014.2,193.005,57.0171,36693.93,278.8768088,6.90949,4.586279,191.42831,0.7744695,4840.037,2014-04-01
Alabama,2014.3,196.565,56.79671999999999,37121.4,280.6766888,7.160288,4.528953,191.50473,0.8385471,4842.926,2014-07-01
Alabama,2014.4,196.544,56.6195,37586.7,282.869956,7.499812,5.129523,193.02586,0.8866499,4845.701,2014-10-01
Alabama,2015.1,197.643,56.55529,37762.45,286.2120193,7.585436,6.876335,198.20291,0.8475494,4848.349,2015-01-01
Alabama,2015.2,200.16299999999998,56.632630000000006,38146.04,287.5688589,8.261613,6.613986,200.30934,0.7152537,4850.858,2015-04-01
Alabama,2015.3,201.94099999999997,56.635380000000005,38412.17,289.2727094,9.048188,4.873842,202.44559,0.5897893,4853.236,2015-07-01
Alabama,2015.4,201.938,56.7668,38592.61,290.9021366,8.768486,6.510079,204.14449,0.5534257,4855.571,2015-10-01
Alabama,2016.1,202.875,56.86243,38639.59,293.2454495,8.855469,5.002134,195.64426,0.6599388,4857.971,2016-01-01
Alabama,2016.2,205.38400000000001,56.76472,38966.15,296.9739821,10.18207,7.066219,200.87061,0.9108462,4860.545,2016-04-01
Alabama,2016.3,205.963,56.90399,39030.72,301.1306305,9.454083,10.02108,203.78198,1.269822,4863.401,2016-07-01
Alabama,2016.4,208.28099999999998,57.1039,38983.52,301.2836964,10.29491,8.974182,200.21642,1.736345,4866.648,2016-10-01
Alabama,2017.1,211.74099999999999,57.55105,39700.64,303.1928708,10.18721,4.760715,191.29556,2.312116,4870.394,2017-01-01
Alabama,2017.2,213.657,57.254830000000005,39809.45,308.3180715,10.34542,4.176931,196.26022,2.996716,4874.747,2017-04-01
Alabama,2017.3,216.09400000000002,56.12945,40027.95,309.9695265,10.14983,4.939159,193.6413,3.409273,4879.508,2017-07-01
Alabama,2017.4,219.062,56.31285,40166,312.0799659,9.914142,4.908101,192.44722,3.774739,4884.59,2017-10-01
Alabama,2018.1,220.76,56.46086999999999,40562.54,314.9101241,10.15044,4.556052,186.21333,4.057978,4889.91,2018-01-01
Alabama,2018.2,223.0923,56.60358000000001,40889.22,316.2043657,10.41993,4.259174,183.55847,4.069901,4895.196,2018-04-01
Alabama,2018.3,225.1335,56.78476,41233.2,NA,10.65502,3.859671,181.16724,4.071258,4900.438,2018-07-01
Alabama,2018.4,227.891,56.936530000000005,41569.13,NA,10.72898,3.663442,177.33937,4.061313,4905.625,2018-10-01
Alabama,2019.1,230.7393,57.06223000000001,41945.62,NA,10.75024,3.179262,175.30278,4.055668,4910.761,2019-01-01
Alabama,2019.2,233.1893,57.14116,42286.41,NA,10.67415,2.853265,173.93261999999999,4.050112,4915.841,2019-04-01
Alabama,2019.3,235.1333,57.194469999999995,42630.02,NA,10.48285,2.83434,173.70502,4.049051,4920.87,2019-07-01
Alabama,2019.4,236.5248,57.2098,42960.56,NA,10.18402,2.912929,174.12622,4.047799,4925.846,2019-10-01
Alabama,2020.1,237.7419,57.21171999999999,43277.57,NA,9.58189,2.920619,175.69496,4.046463,4930.767,2020-01-01
Alabama,2020.2,239.5457,57.195319999999995,43626.35,NA,9.327304,3.137348,176.01476,4.062932,4935.65,2020-04-01
Alabama,2020.3,241.8471,57.18028,43981.7,NA,9.407119,3.332464,175.93358,4.143016,4940.559,2020-07-01
Alaska,1990.1,23.51374,70.88114,22396.42578125,98.31979077,1.086775541,0.175880626,162.89403,-0.9799401,550.9534,1990-01-01
Alaska,1990.2,24.06183242797852,72.2243,22733.47,110.7015816,1.100604773,0.2019037,139.18738,-0.232200161,553.29,1990-04-01
Alaska,1990.3,23.82975,72.79590999999999,22907.5859375,119.599596,1.087317348,0.2224315,135.49719,0.7254247,556.573,1990-07-01
Alaska,1990.4,22.65390396118164,72.62266540527344,23068.017578125,118.0900855,1.05721426,0.177940279,144.12619,1.528463483,560.6481,1990-10-01
Alaska,1991.1,21.64038848876953,72.48743,23070.091796875,124.1161335,1.16947031,0.356059134,130.30527,2.074514151,565.2699,1991-01-01
Alaska,1991.2,20.827302932739254,72.45930480957031,22869.55,125.6799835,1.133161664,0.489005357,128.43716,2.362737417,570.193,1991-04-01
Alaska,1991.3,20.479442596435547,72.39143,23046.20703125,128.8080519,1.30799818,0.4701165,5,2.41738081,575.1836,1991-07-01
Alaska,1991.4,20.654537200927734,72.41895,23208.103515625,130.4316799,1.40087831,1.003100634,136.52718,2.284861565,580.0546,1991-10-01
Alaska,1992.1,20.968088150024414,72.82600000000001,23749.8671875,132.5210228,1.428544,1.511217117,149.72537,2.009677172,584.6306,1992-01-01
Alaska,1992.2,21.31032371520996,72.84355,23785.158203125,132.6234742,1.991680622,1.233068585,148.82916,1.593276381,588.736,1992-04-01
Alaska,1992.3,21.55561,72.70269,24003.19,132.667432,1.562303901,1.915427,159.57884,1.039967299,592.2343,1992-07-01
Alaska,1992.4,21.81297492980957,72.67511999999999,23976.6328125,134.8221714,1.907538652,1.392976522,160.23457,0.505106747,595.1445,1992-10-01
Alaska,1993.1,21.872434616088867,72.7773,24645.10546875,135.2121632,1.905456185,1.061493754,160.92818,0.011310806,597.5244,1993-01-01
Alaska,1993.2,22.034791946411133,73.07442474365234,24599.29296875,134.3494849,1.797780514,2.632207394,167.1671,-0.4428743,599.432,1993-04-01
Alaska,1993.3,22.01618,73.41093000000001,24709.65625,135.9116924,2.206119776,3.220777273,170.06584,-0.8424065,600.9222,1993-07-01
Alaska,1993.4,22.001436233520508,73.69176,24966.57,138.0097886,2.232008696,2.437844276,172.29683,-1.198811769,602.038147,1993-10-01
Alaska,1994.1,21.913715362548828,73.95698547363281,25172.88671875,139.9493765,1.298787355,1.140178919,160.91525,-1.502842,602.82,1994-01-01
Alaska,1994.2,21.91942596435547,74.00489,25299.03,141.7024903,1.127521634,0.460268229,151.22209,-1.75379765,603.308,1994-04-01
Alaska,1994.3,22.08266,73.93063000000001,25471.13671875,143.015907,1.012950778,0.1767916,146.42625,-1.944806814,603.5624,1994-07-01
Alaska,1994.4,22.70859718322754,73.72798,25663.47,143.2678006,1.033693,0.06490771,146.38438,-1.995409,603.723938,1994-10-01
Alaska,1995.1,23.16582298278809,73.29906463623047,25951.283203125,145.8175032,1.205878139,0.020477494,5,-1.889255,603.9535,1995-01-01
Alaska,1995.2,23.5908,73.01988,25922.384765625,147.5002354,1.146150827,0.1092127,146.95854,-1.626882315,604.412,1995-04-01
Alaska,1995.3,23.979705810546875,73.07427,26045.658203125,149.0416367,1.326061726,0.299992144,149.62498,-1.253886342,605.2104492,1995-07-01
Alaska,1995.4,24.16346549987793,73.3371353149414,26148.513671875,149.7162679,1.384588599,0.5104771,152.83804,-0.9685667,606.2612,1995-10-01
Alaska,1996.1,24.348745346069336,73.4847,26245.93359375,152.5948029,1.123277903,0.253302544,152.14075,-0.8449944,607.4265,1996-01-01
Alaska,1996.2,24.76616287231445,73.67596,26401.162109375,154.1700816,1.219206,0.7537332,143.95981,-0.8842438,608.569,1996-04-01
Alaska,1996.3,24.944210000000002,73.7076644897461,26674.09,155.3026357,1.391879,0.4355108,142.97392,-1.016987443,609.5948486,1996-07-01
Alaska,1996.4,25.19412422180176,73.71446999999999,26853.39,157.5228416,1.473184347,0.376774549,145.05803,-1.067707419,610.5861,1996-10-01
Alaska,1997.1,25.402739999999998,73.86584,27284.52734375,157.6134323,1.522014,0.165056571,141.40349,-0.9700722,611.6686,1997-01-01
Alaska,1997.2,25.721020000000003,73.96349000000001,27783.1328125,157.7188739,1.411680818,0.263013721,139.71957,-0.7224804,612.968,1997-04-01
Alaska,1997.3,25.6352,73.98451,27902.615234375,159.2091432,1.393458,0.4394391,143.74695,-0.394983053,614.5646,1997-07-01
Alaska,1997.4,25.025041580200195,73.958,28108.22265625,161.7822651,1.52588737,0.6013957,144.87781,-0.170009062,616.3561401,1997-10-01
Alaska,1998.1,24.4407958984375,74.11838,28597.67578125,161.7139816,1.779837847,1.183249116,154.53595,-0.118415937,618.1946,1998-01-01
Alaska,1998.2,23.873767852783203,74.05373,28607.34375,163.3424297,2.075202227,1.659834623,154.44228,-0.24208568,619.932,1998-04-01
Alaska,1998.3,23.752979999999997,74.01549,28702.18,165.0880584,2.008729219,2.055305481,156.16112,-0.484265536,621.449646,1998-07-01
Alaska,1998.4,24.05245590209961,73.88926,29056.5078125,165.6778555,2.048760414,2.189380407,159.22498,-0.7284964,622.7453,1998-10-01
Alaska,1999.1,24.208894729614254,73.75211,29199.52,167.7409449,1.893894553,1.297498703,152.43929,-0.9068179,623.8461,1999-01-01
Alaska,1999.2,24.33340263366699,73.47906,29320.28,170.0150154,1.786655307,0.922605,150.10344,-1.016501546,624.779,1999-04-01
Alaska,1999.3,24.73489761352539,73.32069,29318.412109375,170.0120603,1.738858461,0.4707838,145.07018,-1.090310454,625.5802612,1999-07-01
Alaska,1999.4,25.458803176879886,73.34477,30086.953125,171.0699316,1.546637,0.221512362,143.43002,-1.091181636,626.3230591,1999-10-01
Alaska,2000.1,25.902996063232425,73.2581,31055.083984375,171.1246179,1.521951437,0.237912953,140.646,-1.054475904,627.0898438,2000-01-01
Alaska,2000.2,26.713075637817386,73.51295,31501.32,171.7390473,1.693986416,0.184839934,137.62854,-0.9821838,627.963,2000-04-01
Alaska,2000.3,27.12477,73.32929,31908.32,172.8000501,1.82274,0.2407165,137.04932,-0.8343106,629.0179,2000-07-01
Alaska,2000.4,27.671159999999997,72.92988000000001,32008.505859375,174.825355,1.802087426,0.301827729,137.77171,-0.6391893,630.3014526,2000-10-01
Alaska,2001.1,28.00720596313477,72.66124,32480.31640625,177.8295981,2.029829502,1.063233852,148.90825,-0.3710577,631.8536,2001-01-01
Alaska,2001.2,28.59347724914551,72.61765,33174.2734375,180.0886631,2.023377,1.279802322,148.47803,-0.027498096,633.714,2001-04-01
Alaska,2001.3,28.72076,72.53402,33123.31640625,182.5774071,2.136412,1.081907,147.54961,0.313554466,635.8805,2001-07-01
Alaska,2001.4,28.89055824279785,72.26402,33401.65,184.1785365,2.053215,2.44448,151.17488,0.4831783,638.1819458,2001-10-01
Alaska,2002.1,29.25258636474609,72.20066,33860.9921875,187.3970149,2.33885932,1.803769112,147.78821,0.417377532,640.4052,2002-01-01
Alaska,2002.2,29.52619743347168,72.16216999999999,33971.6328125,191.4222768,2.163862705,1.292987466,145.74481,0.11445722,642.337,2002-04-01
Alaska,2002.3,29.9237060546875,72.15841999999999,34303.73,192.1923956,2.098034143,2.801100254,150.48587,-0.315489769,643.8505,2002-07-01
Alaska,2002.4,30.34951,72.293304443359375,34815.97265625,193.141767,2.222800732,4.181742,154.28252,-0.5263511,645.1644,2002-10-01
Alaska,2003.1,30.93351,72.39104461669922,34919.21,194.9331724,2.133653402,3.390583,156.50485,-0.438801,646.5839,2003-01-01
Alaska,2003.2,31.556109999999997,72.28458,35438.31,196.8555261,2.714958191,5.604577541,160.04466,-0.05321401,648.414,2003-04-01
Alaska,2003.3,32.47423553466797,71.99320999999999,35736.61328125,200.2639278,3.032976627,5.407003,156.34969,0.5337221,650.8558,2003-07-01
Alaska,2003.4,33.19214630126953,71.75844000000001,35941.47265625,209.2783033,3.200246334,1.9532758,148.4472,0.9057171,653.6944,2003-10-01
Alaska,2004.1,33.8536376953125,71.54701999999999,36305.67,211.7976751,2.802861,2.419004202,149.86125,0.9754153,656.6108,2004-01-01
Alaska,2004.2,34.57260513305664,71.33379000000001,36486.95703125,215.935454,2.790620565,2.257612705,146.1627,0.7435572,659.286,2004-04-01
Alaska,2004.3,35.54134750366211,71.41847,36818.56,225.2804332,2.750217438,1.399466395,138.2737,0.3211617,661.5297,2004-07-01
Alaska,2004.4,36.81241226196289,71.6690444946289,37340.70703125,229.0637689,2.823782682,1.6561203,138.55396,-0.015824458,663.4273,2004-10-01
Alaska,2005.1,37.516999999999996,71.7913,37967.3,235.1164881,3.188963652,1.769400239,134.13503,-0.188709632,665.1694,2005-01-01
Alaska,2005.2,38.907,71.79909,38459.24,243.2312385,3.275644302,1.849354386,130.14253,-0.200074121,666.946,2005-04-01
Alaska,2005.3,40.691,71.78299,39126.68,252.8065006,3.020196,2.2965970000000002,127.71204,0.1249638,669.0929,2005-07-01
Alaska,2005.4,43.138000000000005,71.61414,39667.08,260.3071582,2.897738,1.914024,120.6216,0.1360065,671.2959,2005-10-01
Alaska,2006.1,42.872,71.52224,40260.14,264.4754915,2.939565,1.599167,120.2476,0.065365,673.4295,2006-01-01
Alaska,2006.2,44.653,71.50219,40731.7,270.0620104,3.038802,1.680097,117.1825,-0.1499436,675.302,2006-04-01
Alaska,2006.3,45.349,71.31107,40807.45,276.3682283,3.132639,2.132905,114.09589,-0.5605589,676.7183,2006-07-01
Alaska,2006.4,45.84,71.06857,41444.13,277.8397175,3.055219,2.200337,115.38564,-0.7243265,677.9258,2006-10-01
Alaska,2007.1,46.658,70.8336,43006.34,281.4910602,2.971418,2.026797,114.47421,-0.7869937,679.0715,2007-01-01
Alaska,2007.2,48.964,70.68264,43707.9,283.6775224,2.848578,2.132615,112.07568,-0.7540789,680.3,2007-04-01
Alaska,2007.3,49.86600000000001,70.68234,43820.41,283.6887035,2.622941,1.984653,110.68382,-0.591517,681.7408,2007-07-01
Alaska,2007.4,51.298,70.77409,44138.45,282.8266062,2.642739,1.92542,118.50143,-0.4099825,683.4124,2007-10-01
Alaska,2008.1,52.981,70.98565,46778.11,282.0675709,2.459682,2.935635,127.41988,-0.1994597,685.3168,2008-01-01
Alaska,2008.2,56.566,71.20409000000001,48181.96,282.0919109,1.980337,1.921885,130.06926,0.0405032,687.455,2008-04-01
Alaska,2008.3,58.266000000000005,71.07405,47883.74,280.4673449,2.160295,1.290935,131.74734,0.2974294,689.8439,2008-07-01
Alaska,2008.4,54.032,70.67596,47945.61,282.1935813,2.330437,1.485003,138.81139,0.5831273,692.5125,2008-10-01
Alaska,2009.1,51.403,70.48917,46482.88,282.0261605,1.143457,2.742564,156.38466,0.9139767,695.5123,2009-01-01
Alaska,2009.2,50.044,70.32421,46959.8,279.0633163,2.332108,4.774997,162.38382,1.289511,698.895,2009-04-01
Alaska,2009.3,49.376999999999995,70.1172,46626.39,279.7563972,2.786811,3.788692,158.73933,1.875303,702.7609,2009-07-01
Alaska,2009.4,51.027,70.06685999999999,46704.65,280.0921446,2.588811,4.365966,159.79849,2.056331,706.7936,2009-10-01
Alaska,2010.1,52.405,70.06385999999999,48021.16,276.0364824,2.419381,2.821411,157.4722,1.893815,710.657,2010-01-01
Alaska,2010.2,53.656000000000006,69.86706,48412,278.2824192,1.880709,2.585435,153.57527,1.387175,714.015,2010-04-01
